rank,address,status,score,trades30d,pnl30d,winRate,consistency,maxDrawdown,daysSinceLastTrade,firstSeenGeneration,reason
125,0x122cb94c437ea5e6f088c6c0c143c592ab8efbed,watch,0.4600,8,0.0747,0.2500,0.2400,0.1500,1,0,"borderline score 0.46; spreads usually wide"
126,0xe291a588ece487f3323736c55c6144f6a99e748e,watch,0.5600,477,0.0266,0.6800,0.3400,0.1500,1,0,"global score 0.56 above threshold 0.5, copyable"
127,0x7f3fdcee40e8711b9480b87dbbbc62cb8bdb8517,watch,0.4000,495,-0.4563,0.0600,0.0300,0.1500,1,0,"borderline score 0.4; no copyability concerns detected"
128,0x4ebc2722adc772bde8680792d0a6fdf15499a33d,watch,0.6700,220,0.2692,0.6500,0.3300,0.1500,1,0,"global score 0.67 above threshold 0.5, copyable"
129,0x090af6fd2aeb04202abc97370aa86c1b81d90fa6,watch,0.6100,500,0.0016,0.3300,0.3100,0.1500,1,0,"global score 0.61 above threshold 0.5, copyable"
130,0x0a6356d95e871f7288063d56a2db518ea004fc03,watch,0.7300,371,0.9916,0.6700,0.3300,0.1500,1,0,"global score 0.73 above threshold 0.5, copyable"
130,0x4ab9b54427ec4b7f3646b1a0ef1bed73bc708ebe,watch,0.1900,0,0.0000,0.0000,0.0000,0.1500,1,0,"weak score 0.19; trades often illiquid; few resolved trades"
131,0x824c70b95e766341579e89fcac4bbb121a8fd2bb,watch,0.6700,26,2.0624,0.1500,0.0800,0.1500,1,0,"global score 0.67 above threshold 0.5, copyable"
132,0xbfe921a3e8a5c314c368400a41a54b42e7d05f53,watch,0.6700,500,0.2539,0.8000,0.4000,0.1500,1,0,"global score 0.67 above threshold 0.5, copyable"
133,0xc5187cb669690150643ba2f9aac6b7d98d212594,watch,0.4400,23,0.0047,0.4800,0.2400,0.1500,1,0,"borderline score 0.44; no copyability concerns detected"
134,0xa18c5cf2bc6eec389d2d512582ae14654b99d792,watch,0.4200,402,-0.1867,0.7000,0.3500,0.1500,1,0,"borderline score 0.42; spreads usually wide"
135,0x1e52bbdf389526f57abc62641d518868f4c5eb43,watch,0.8000,329,0.3535,1.0000,0.5000,0.1500,1,0,"global score 0.8 above threshold 0.5, copyable"
136,0xd85d8b37515111083ff9bf50794dd2fb80373f48,watch,0.4500,500,-0.3525,0.6800,0.3400,0.1500,1,0,"borderline score 0.45; no copyability concerns detected"
137,0x29b52d98ac9ef9414b04164246c95bc63d74cc6c,watch,0.6900,344,0.3599,0.5700,0.2800,0.1500,1,0,"global score 0.69 above threshold 0.5, copyable"
137,0x6db983ff1cbc85249e64e6ccd101aaa613ba4ab5,watch,0.4600,353,-0.0570,0.4600,0.2300,0.1500,1,0,"borderline score 0.46; spreads usually wide"
138,0x4be1fa92e6ceaf886aac0bbec3be6c527133aa70,watch,0.3800,499,-0.2879,0.1900,0.1000,0.1500,1,0,"borderline score 0.38; spreads usually wide"
138,0x970998da056e60c707d9b1fc55cfdf3d68c252ab,watch,0.4900,386,-0.1335,0.8700,0.4300,0.1500,1,0,"borderline score 0.49; spreads usually wide"
139,0x1610db79f753a80207e1d66716be9e91e627ae49,watch,0.5300,500,0.0292,0.3300,0.1600,0.1500,1,0,"global score 0.53 above threshold 0.5, copyable"
139,0xeac22222ef8d2be457c00101a1a4e4925ec5dddc,watch,0.5500,441,-0.0051,0.5400,0.2700,0.1500,1,0,"global score 0.55 above threshold 0.5, copyable"
140,0x00eca75f93d2dba8cd7c7e58cc1f0c26f1b78240,watch,0.5500,40,0.4756,0.1800,0.0900,0.1500,1,0,"global score 0.55 above threshold 0.5, copyable"
140,0x191f77486cb1c5af42e54734621804936a204a8d,watch,0.5600,424,0.0903,0.4200,0.2100,0.1500,1,0,"global score 0.56 above threshold 0.5, copyable"
141,0x8f8c0eb3c2450ae709c2369bb61dd1b049e9e275,watch,0.6200,417,0.1366,0.6900,0.3500,0.1500,1,0,"global score 0.62 above threshold 0.5, copyable"
142,0x38181f43e5802391522583a82d05893df3039797,watch,0.6000,493,0.1362,0.5700,0.2800,0.1500,1,0,"global score 0.6 above threshold 0.5, copyable"
142,0xf0ca28d5b0141f0a8e7b251dea80fd881cb166ed,watch,0.5400,500,-0.1042,0.4300,0.2200,0.1500,1,0,"global score 0.54 above threshold 0.5, copyable"
143,0x68b4ac831048b02fc9462cd653adbfeb65abe777,watch,0.8100,152,1.0580,0.9400,0.4700,0.1500,1,0,"global score 0.81 above threshold 0.5, copyable"
143,0x6c3aae17140c5e3cde62380daaa323e38575c459,watch,0.1900,0,0.0000,0.0000,0.0000,0.1500,1,0,"weak score 0.19; trades often illiquid; few resolved trades"
143,0xa309f903dbbd559e87d8d368834b8e41355c4cf2,watch,0.8300,243,0.3422,0.9000,0.4500,0.1500,1,0,"global score 0.83 above threshold 0.5, copyable"
144,0xb2347441402286d1afdc510a548db61c86da1c20,watch,0.6300,500,0.1888,0.6700,0.3300,0.1500,1,0,"global score 0.63 above threshold 0.5, copyable"
144,0xfd2930a094c0a6900a2dc947e5db462d11ae77ae,watch,0.7400,500,0.7241,1.0000,0.5000,0.1500,1,0,"global score 0.74 above threshold 0.5, copyable"
145,0x79ae097215202b5d01f98e4479fb219102469a4a,watch,0.5800,499,0.1569,0.3700,0.1900,0.1500,1,0,"global score 0.58 above threshold 0.5, copyable"
145,0xf67f72df65797a85dc9fd44d57adfe5b7b4a31cf,watch,0.7000,349,0.1519,0.9800,0.4900,0.1500,1,0,"global score 0.7 above threshold 0.5, copyable"
146,0x9fcfbb4a9b536e5ba8cb0abe812f7fd9abbee455,watch,0.6400,488,0.0882,0.9000,0.4500,0.1500,1,0,"global score 0.64 above threshold 0.5, copyable"
146,0xe414ebd2f365b5f68839d25d259b1e8cb1b5dbbd,watch,0.3600,36,-0.3453,0.2200,0.1100,0.1500,1,0,"borderline score 0.36; spreads usually wide"
147,0x15c81b35df1404e5f4bacd63dcfa944b70fdd2d0,watch,0.6800,422,0.5772,0.2800,0.1400,0.1500,1,0,"global score 0.68 above threshold 0.5, copyable"
147,0x233e0acce6af8c97cea97438d76a6ed8f44d02c3,watch,0.6400,14,3.7247,0.4300,0.2100,0.1500,1,0,"global score 0.64 above threshold 0.5, copyable"
147,0x5dab5ed9691fab220535891d9c7f5c28eed322e1,watch,0.4900,500,-0.0752,0.4300,0.2200,0.1500,1,0,"borderline score 0.49; no copyability concerns detected"
148,0x012117729450d19b22018ad8c6e9357bcd34f722,watch,0.5200,491,-0.0383,0.7100,0.3600,0.1500,1,0,"global score 0.52 above threshold 0.5, copyable"
148,0x1f901855edd16a13a700bf561e7604242c4e21fa,watch,0.7200,500,0.2657,0.9300,0.4700,0.1500,1,0,"global score 0.72 above threshold 0.5, copyable"
148,0x6139c42e48cf190e67a0a85d492413b499336b7a,watch,0.6200,500,0.0107,0.5600,0.2800,0.1500,1,0,"global score 0.62 above threshold 0.5, copyable"
149,0x1cfd617a287f09aadbd3d661918ea0457a79d6f8,watch,0.4000,24,-0.3270,0.4200,0.2100,0.1500,1,0,"borderline score 0.4; spreads usually wide"
149,0x35e2803bf31acbea2c72603d5bff3d8fbef69dcb,watch,0.5300,79,0.0260,0.5100,0.2500,0.1500,1,0,"global score 0.53 above threshold 0.5, copyable"
149,0x533c789d479d445186ff8ec132fa7a27541c2658,watch,0.7000,437,0.2954,0.6900,0.3500,0.1500,1,0,"global score 0.7 above threshold 0.5, copyable"
149,0xcc32068e0d0b19790e3376bc1751552adcca92d2,watch,0.5700,369,0.0261,0.6900,0.3500,0.1500,1,0,"global score 0.57 above threshold 0.5, copyable"
149,0xde9f7f4e77a1595623ceb58e469f776257ccd43c,watch,0.5500,431,-0.0088,0.4600,0.2300,0.1500,1,0,"global score 0.55 above threshold 0.5, copyable"
150,0x07a9bf6d9a913df0e149bb2d652998b57fd832c8,watch,0.6500,49,0.2801,0.4900,0.2400,0.1500,1,0,"global score 0.65 above threshold 0.5, copyable"
150,0x21468ad63a833f5f9ea5c2835fb4e9dec57ad41b,watch,0.7000,500,0.4477,0.4500,0.2300,0.1500,1,0,"global score 0.7 above threshold 0.5, copyable"
150,0xa022ba0a68e11a78348382ff168601012d4d77f8,watch,0.7800,500,0.6579,0.9000,0.4500,0.1500,1,0,"global score 0.78 above threshold 0.5, copyable"
150,0xd81e5bc01e4a98d0af93d82dc2c542a4c0f9e3d0,watch,0.5400,500,0.0863,0.4600,0.2300,0.1500,1,0,"global score 0.54 above threshold 0.5, copyable"
151,0x48ac40fc545cf327edd5365435c3a9f385614a7e,watch,0.5700,490,0.0267,0.8000,0.4000,0.1500,1,0,"global score 0.57 above threshold 0.5, copyable"
151,0x84ad9c5c547a82ec9a08547b94bd922446e5bfb7,watch,0.5300,73,-0.0315,0.7400,0.3700,0.1500,1,0,"global score 0.53 above threshold 0.5, copyable"
151,0xc6a71cad90060abc0c1ff8ebd6f6a8fc02ed504e,watch,0.5300,500,0.1884,0.1200,0.0600,0.1500,1,0,"global score 0.53 above threshold 0.5, copyable"
152,0x898b4ce2037316badeaba718110f4ffb41c36c00,watch,0.6300,500,0.2397,0.6800,0.3400,0.1500,1,0,"global score 0.63 above threshold 0.5, copyable"
152,0xc2c89e23a69936da2991ddffdc7c99d4f0bd5471,watch,0.5100,500,-0.0487,0.8400,0.4200,0.1500,1,0,"global score 0.51 above threshold 0.5, copyable"
153,0x06dc51826bc524d9a83770e7de9dd7e005b04524,watch,0.5100,500,-0.0832,0.5200,0.2600,0.1500,1,0,"global score 0.51 above threshold 0.5, copyable"
153,0xcae693bcf9696a2ebf0a62de767719b45f354f85,watch,0.5800,464,0.0467,0.7300,0.3600,0.1500,1,0,"global score 0.58 above threshold 0.5, copyable"
154,0xac4a1fabdac2438d6afa2a9e8e83845310a0bf1e,watch,0.3900,128,-0.2015,0.1800,0.0900,0.1500,1,0,"borderline score 0.39; spreads usually wide"
155,0x39932ca2b7a1b8ab6cbf0b8f7419261b950ccded,watch,0.7500,500,0.5010,0.8800,0.4400,0.1500,1,0,"global score 0.75 above threshold 0.5, copyable"
156,0x927829baa6060c0d1d8633f9e11e7db158669a1b,watch,0.6300,399,0.2243,0.5400,0.2700,0.1500,1,0,"global score 0.63 above threshold 0.5, copyable"
157,0x0cb038487586d1119b165466072e9baf666f3a90,watch,0.4800,348,-0.0522,0.6100,0.3000,0.1500,1,0,"borderline score 0.48; spreads usually wide"
158,0xc15b833b6991e5dbcaca029f7d0f951e5db238af,watch,0.5800,164,-0.0349,0.9900,0.4900,0.1500,1,0,"global score 0.58 above threshold 0.5, copyable"
158,0xe337f5a28e9c530a676c959a1888ba5368664ad6,watch,0.5900,500,0.0563,0.7300,0.3600,0.1500,1,0,"global score 0.59 above threshold 0.5, copyable"
159,0x4a18ec2584f44f3f5779c4b7caf18b550d44f4a9,watch,0.6000,14,0.3763,0.3600,0.1800,0.1500,1,0,"global score 0.6 above threshold 0.5, copyable"
160,0x99e42eb9038705165b22f821e27659c1dc41e4c4,watch,0.5100,500,-0.0105,0.7000,0.3500,0.1500,1,0,"global score 0.51 above threshold 0.5, copyable"
161,0x960bf404c1eca257411203164357a925e33fae8d,watch,0.7100,500,0.5028,0.5300,0.2700,0.1500,1,0,"global score 0.71 above threshold 0.5, copyable"
162,0xc57f19fd86e4531560980d1cd73310c9fbfbc909,watch,0.7000,500,0.3140,0.5700,0.2900,0.1500,1,0,"global score 0.7 above threshold 0.5, copyable"
163,0x54b56146656e7eef9da02b3a030c18e06e924b31,watch,0.7400,44,0.3299,0.7500,0.3800,0.1500,1,0,"global score 0.74 above threshold 0.5, copyable"
164,0x2b3d1e9bdf941d435dc91a8b974b86f7064c8db7,watch,0.6600,500,0.1145,0.7000,0.3500,0.1500,1,0,"global score 0.66 above threshold 0.5, copyable"
165,0xc07d5961e7a361992983c1a3a865d00dc28cb1df,watch,0.5800,500,0.0936,0.3800,0.1900,0.1500,1,0,"global score 0.58 above threshold 0.5, copyable"
166,0x3725d52f3c252e8374999cc8617292ea2608ad88,watch,0.4700,418,-0.0633,0.2800,0.1400,0.1500,1,0,"borderline score 0.47; no copyability concerns detected"
167,0x6918ea182d963b1fb7888860b8a8b8bcfba5782b,watch,0.7500,165,0.2820,0.9200,0.4600,0.1500,1,0,"global score 0.75 above threshold 0.5, copyable"
168,0xab444cf90149a8128eb510099e5917f521547ffe,watch,0.5800,489,0.1670,0.5200,0.2600,0.1500,1,0,"global score 0.58 above threshold 0.5, copyable"
169,0xece0c003e035b724b7fe819c0b363359f475a64d,watch,0.7300,7,2.9865,1.0000,0.5000,0.1500,1,0,"global score 0.73 above threshold 0.5, copyable"
169,0xf5198df69e13937a40d1c76d6f72d9aa067d906b,watch,0.5900,492,0.0951,0.7500,0.3800,0.1500,1,0,"global score 0.59 above threshold 0.5, copyable"
170,0xa1e6ba93d878b71a895f80fcb5c36337143fe1c2,watch,0.5300,109,0.0153,0.8300,0.4200,0.1500,1,0,"global score 0.53 above threshold 0.5, copyable"
171,0x7986576408b65a9805ac85553be33ad0b044baa5,watch,0.4900,384,-0.0662,0.4700,0.2300,0.1500,1,0,"borderline score 0.49; no copyability concerns detected"
172,0x072fc0e9ccdecbe811c0887f0536ecdbf433ffdd,watch,0.4200,500,-0.3975,0.4100,0.2100,0.1500,1,0,"borderline score 0.42; no copyability concerns detected"
173,0x60ec17443af511a21945f01430e61c803465f7b0,watch,0.5100,497,-0.0177,0.5100,0.2600,0.1500,1,0,"global score 0.51 above threshold 0.5, copyable"
174,0x2b5405a5c888576384ef6f6949332e20adac6648,watch,0.2600,3,0.1145,1.0000,0.5000,0.1500,1,0,"weak score 0.26; profit concentrated in one trade; few resolved trades"
175,0x92ebac769a27f21adeaead74086adaf48d4e9fcd,watch,0.5500,439,-0.0257,0.6700,0.3300,0.1500,1,0,"global score 0.55 above threshold 0.5, copyable"
176,0x52ecea7b3159f09db589e4f4ee64872fd0bba6f3,watch,0.5700,456,-0.0503,0.7700,0.3900,0.1500,1,0,"global score 0.57 above threshold 0.5, copyable"
176,0x6485f47d0344c03eb4340f985159f6eb2dcba265,watch,0.6200,500,0.1245,0.5300,0.2700,0.1500,1,0,"global score 0.62 above threshold 0.5, copyable"
177,0x4df332e27f9ee3224f52ce30e3ce15c1075e788f,watch,0.6000,436,0.1836,0.4500,0.2300,0.1500,1,0,"global score 0.6 above threshold 0.5, copyable"
178,0x9b9ff79cdc3c6dc3abbc494b06ea577567bea26a,watch,0.1900,0,0.0000,0.0000,0.0000,0.1500,1,0,"weak score 0.19; trades often illiquid; few resolved trades"
179,0xe8c4d68aff65b38cac46987b9b65e01eb47d395d,watch,0.7500,245,0.5593,0.5300,0.2700,0.1500,1,0,"global score 0.75 above threshold 0.5, copyable"
180,0x0d2d845a6ff64e31e04a70afce8a573940767ff5,watch,0.8000,494,0.4412,0.6000,0.3000,0.1500,1,0,"global score 0.8 above threshold 0.5, copyable"
180,0x225b8c4561bbb07f92f380f6bc8d92071f1a9a83,watch,0.4000,458,-0.2603,0.3600,0.1800,0.1500,1,0,"borderline score 0.4; spreads usually wide"
181,0xf3ce7f04dde4f8c5aed19a20e5ecd8520e5ca57a,watch,0.5700,373,0.0737,0.6100,0.3100,0.1500,1,0,"global score 0.57 above threshold 0.5, copyable"
182,0x0fce7c54120bfc84407035579f942a83290263d5,watch,0.4000,466,-0.5481,0.3900,0.2000,0.1500,1,0,"borderline score 0.4; spreads usually wide"
182,0x73a75eb0eba491422afc45f500d7b6da11908ef1,watch,0.4300,458,-0.0467,0.1400,0.0700,0.1500,1,0,"borderline score 0.43; spreads usually wide"
183,0xdd256e5df4d54e86ec5ea64ecab70e4d839aa624,watch,0.6300,225,0.2005,0.6100,0.3100,0.1500,1,0,"global score 0.63 above threshold 0.5, copyable"
184,0x54525ee78bd513b0bf75f94e560158f6fc35d448,watch,0.7000,16,0.5628,0.8800,0.4400,0.1500,1,0,"global score 0.7 above threshold 0.5, copyable"
185,0x55d94368a50750f264cf42096e9034315d9c832c,watch,0.6000,496,0.1930,0.4700,0.2300,0.1500,1,0,"global score 0.6 above threshold 0.5, copyable"
186,0x695d8d90deae05ea1e07d3804130ff9564fd0d7c,watch,0.6100,481,0.0819,0.7700,0.3800,0.1500,1,0,"global score 0.61 above threshold 0.5, copyable"
187,0x880b1fc5d3beb01c237f0848b249fd72b48fc98b,watch,0.4400,423,-0.0833,0.4100,0.2000,0.1500,1,0,"borderline score 0.44; spreads usually wide"
187,0xf3c73f43afd680a35b4c65af727ebf7a495dc83b,watch,0.3800,500,-0.4001,0.0600,0.0300,0.1500,1,0,"borderline score 0.38; no copyability concerns detected"
188,0x09933d426d714890588f597eac833dbd947e525f,watch,0.5900,406,0.1001,0.5200,0.2600,0.1500,1,0,"global score 0.59 above threshold 0.5, copyable"
188,0x6a32a31f2b28c31c016c6a222f2942240d8d0086,watch,0.5800,500,0.1229,0.6700,0.3400,0.1500,1,0,"global score 0.58 above threshold 0.5, copyable"
188,0xcc500cbcc8b7cf5bd21975ebbea34f21b5644c82,watch,0.5300,357,0.0278,0.5900,0.2900,0.1500,1,0,"global score 0.53 above threshold 0.5, copyable"
189,0x209b7ae1ca186e3e05c5d2dd2f504e6936e95706,watch,0.7400,500,1.1527,1.0000,0.5000,0.1500,1,0,"global score 0.74 above threshold 0.5, copyable"
190,0xe033e9d4a0e8b30c417f3f7abcb029bc695940a5,watch,0.7000,500,0.1344,0.7500,0.3700,0.1500,1,0,"global score 0.7 above threshold 0.5, copyable"
190,0xe0dbdb7f005f233f4510e4ef7e53a2f76a8df44e,watch,0.7200,471,0.3993,0.5400,0.2700,0.1500,1,0,"global score 0.72 above threshold 0.5, copyable"
191,0x0a39b3b29ab3b7dd753aa96fde4ecab3f2dbb0b9,watch,0.4200,500,-0.7876,0.3200,0.1600,0.1500,1,0,"borderline score 0.42; no copyability concerns detected"
191,0x6f3e7f25baa7d2d49e15e2d2957ff3dec62cbcf8,watch,0.6200,489,0.0780,0.8400,0.4200,0.1500,1,0,"global score 0.62 above threshold 0.5, copyable"
